id,name,description,instructions,muscle_group,secondary_muscles,equipment,exercise_type,difficulty,animation_url,thumbnail_url,calories_per_minute,is_compound,is_unilateral,coach_id,is_custom,created_at,updated_at,category,tips,primary_muscles,video_url,gender_variant,source,form_tips,common_mistakes,coaching_cues,reference_links
19987,Barbell Feet Elevated Single Leg Glute Bridge,Barbell Feet Elevated Single Leg Glute Bridge exercise,Perform the Barbell Feet Elevated Single Leg Glute Bridge with proper form.,legs,[],Barbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Barbell%20Feet%20Elevated%20Single%20Leg%20Glute%20Bridge.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Barbell%20Feet%20Elevated%20Single%20Leg%20Glute%20Bridge1.jpg,,False,True,,False,2026-04-24T07:37:17.821803+00:00,2026-05-06T10:39:53.912561+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Barbell%20Feet%20Elevated%20Single%20Leg%20Glute%20Bridge.mp4,,storage-sync,[],[],[],[]
19989,Barbell Feet Elevated Staggered Glute Bridge,Barbell Feet Elevated Staggered Glute Bridge exercise,Perform the Barbell Feet Elevated Staggered Glute Bridge with proper form.,legs,[],Barbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Barbell%20Feet%20Elevated%20Staggered%20Glute%20Bridge.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Barbell%20Feet%20Elevated%20Staggered%20Glute%20Bridge1.jpg,,False,False,,False,2026-04-24T07:37:18.055303+00:00,2026-04-25T05:33:35.934207+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Barbell%20Feet%20Elevated%20Staggered%20Glute%20Bridge.mp4,,storage-sync,[],[],[],[]
19991,Barbell front chest squat,Barbell front chest squat exercise,Perform the Barbell front chest squat with proper form.,legs,[],Barbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Barbell%20front%20chest%20squat.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Barbell%20front%20chest%20squat.jpg,,False,False,,False,2026-04-24T07:37:18.313524+00:00,2026-05-06T04:54:40.958476+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Barbell%20front%20chest%20squat.mp4,,storage-sync,[],[],[],[]
19993,barbell full squat side pov,barbell full squat side pov exercise,Perform the barbell full squat side pov with proper form.,legs,[],Barbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/barbell%20full%20squat%20side%20pov.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/barbell%20full%20squat%20side%20pov1.jpg,,False,False,,False,2026-04-24T07:37:18.546296+00:00,2026-04-25T05:33:36.432651+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/barbell%20full%20squat%20side%20pov.mp4,,storage-sync,[],[],[],[]
19995,Barbell full zercher squat,Barbell full zercher squat exercise,Perform the Barbell full zercher squat with proper form.,legs,[],Barbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Barbell%20full%20zercher%20squat.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Barbell%20full%20zercher%20squat%20(1).jpg,,False,False,,False,2026-04-24T07:37:18.775127+00:00,2026-04-25T05:33:36.675438+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Barbell%20full%20zercher%20squat.mp4,,storage-sync,[],[],[],[]
19997,Barbell jefferson squat,Barbell jefferson squat exercise,Perform the Barbell jefferson squat with proper form.,legs,[],Barbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Barbell%20jefferson%20squat.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Barbell%20jefferson%20squat1.jpg,,False,False,,False,2026-04-24T07:37:19.004751+00:00,2026-04-25T05:33:37.289905+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Barbell%20jefferson%20squat.mp4,,storage-sync,[],[],[],[]
19999,Barbell jump squat,Barbell jump squat exercise,Perform the Barbell jump squat with proper form.,legs,[],Barbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Barbell%20jump%20squat.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Barbell%20jump%20squat%20(1).jpg,,False,False,,False,2026-04-24T07:37:19.236303+00:00,2026-04-25T05:33:37.276626+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Barbell%20jump%20squat.mp4,,storage-sync,[],[],[],[]
20001,Barbell KAS glute bridge,Barbell KAS glute bridge exercise,Perform the Barbell KAS glute bridge with proper form.,legs,[],Barbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Barbell%20KAS%20glute%20bridge.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Barbell%20KAS%20glute%20bridge.jpg,,False,False,,False,2026-04-24T07:37:19.467195+00:00,2026-05-06T04:54:42.217176+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Barbell%20KAS%20glute%20bridge.mp4,,storage-sync,[],[],[],[]
20003,Barbell low bar squat,Barbell low bar squat exercise,Perform the Barbell low bar squat with proper form.,legs,[],Barbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Barbell%20low%20bar%20squat.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Barbell%20low%20bar%20squat.jpg,,False,False,,False,2026-04-24T07:37:19.722925+00:00,2026-05-06T04:54:42.487782+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Barbell%20low%20bar%20squat.mp4,,storage-sync,[],[],[],[]
20005,Barbell overhead squat,Barbell overhead squat exercise,Perform the Barbell overhead squat with proper form.,legs,[],Barbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Barbell%20overhead%20squat.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Barbell%20overhead%20squat1%20(1).jpg,,False,False,,False,2026-04-24T07:37:19.956631+00:00,2026-04-25T05:33:38.101413+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Barbell%20overhead%20squat.mp4,,storage-sync,[],[],[],[]
20007,Barbell Side Step Up,Barbell Side Step Up exercise,Perform the Barbell Side Step Up with proper form.,legs,[],Barbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Barbell%20Side%20Step%20Up.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Barbell%20Side%20Step%20Up.jpg,,False,True,,False,2026-04-24T07:37:20.193969+00:00,2026-05-06T10:39:53.912561+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Barbell%20Side%20Step%20Up.mp4,,storage-sync,[],[],[],[]
20009,Barbell Staggered Deadlift,Barbell Staggered Deadlift exercise,Perform the Barbell Staggered Deadlift with proper form.,legs,[],Barbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Barbell%20Staggered%20Deadlift.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Barbell%20Staggered%20Deadlift1.jpg,,False,False,,False,2026-04-24T07:37:20.446308+00:00,2026-04-25T05:33:38.333908+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Barbell%20Staggered%20Deadlift.mp4,,storage-sync,[],[],[],[]
20011,Barbell Step Up Balance On Box,Barbell Step Up Balance On Box exercise,Perform the Barbell Step Up Balance On Box with proper form.,legs,[],Barbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Barbell%20Step%20Up%20Balance%20On%20Box.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Barbell%20Step%20Up%20Balance%20On%20Box1.jpg,,False,True,,False,2026-04-24T07:37:20.678231+00:00,2026-05-06T10:39:53.912561+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Barbell%20Step%20Up%20Balance%20On%20Box.mp4,,storage-sync,[],[],[],[]
20013,Bodyweight Feet Elevated Figure Four Glute Bridge,Bodyweight Feet Elevated Figure Four Glute Bridge exercise,Perform the Bodyweight Feet Elevated Figure Four Glute Bridge with proper form.,legs,[],Bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Bodyweight%20Feet%20Elevated%20Figure%20Four%20Glute%20Bridge.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Bodyweight%20Feet%20Elevated%20Figure%20Four%20Glute%20Bridge1.jpg,,False,False,,False,2026-04-24T07:37:20.910708+00:00,2026-04-25T05:33:38.332924+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Bodyweight%20Feet%20Elevated%20Figure%20Four%20Glute%20Bridge.mp4,,storage-sync,[],[],[],[]
20015,Bodyweight Feet Elevated Staggered Glute Bridge,Bodyweight Feet Elevated Staggered Glute Bridge exercise,Perform the Bodyweight Feet Elevated Staggered Glute Bridge with proper form.,legs,[],Bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Bodyweight%20Feet%20Elevated%20Staggered%20Glute%20Bridge.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Bodyweight%20Feet%20Elevated%20Staggered%20Glute%20Bridge1.jpg,,False,False,,False,2026-04-24T07:37:21.145532+00:00,2026-05-06T04:54:43.65946+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Bodyweight%20Feet%20Elevated%20Staggered%20Glute%20Bridge.mp4,,storage-sync,[],[],[],[]
20017,Bodyweight Hip Thrust,Bodyweight Hip Thrust exercise,Perform the Bodyweight Hip Thrust with proper form.,legs,[],Bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Bodyweight%20Hip%20Thrust.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Bodyweight%20Hip%20Thrust1.jpg,,False,False,,False,2026-04-24T07:37:21.376523+00:00,2026-05-06T04:54:43.915732+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Bodyweight%20Hip%20Thrust.mp4,,storage-sync,[],[],[],[]
20019,Cable Calve Raise,Cable Calve Raise exercise,Perform the Cable Calve Raise with proper form.,legs,[],Cable,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Cable%20Calve%20Raise.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Cable%20Calve%20Raise1.jpg,,False,False,,False,2026-04-24T07:37:21.613808+00:00,2026-04-25T05:33:38.844139+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Cable%20Calve%20Raise.mp4,,storage-sync,[],[],[],[]
20021,Cable Goblet Squat,Cable Goblet Squat exercise,Perform the Cable Goblet Squat with proper form.,legs,[],Cable,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Cable%20Goblet%20Squat.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Cable%20Goblet%20Squat.jpg,,False,False,,False,2026-04-24T07:37:21.842924+00:00,2026-05-06T04:54:44.175333+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Cable%20Goblet%20Squat.mp4,,storage-sync,[],[],[],[]
20023,Cable Hamstring Curl,Cable Hamstring Curl exercise,Perform the Cable Hamstring Curl with proper form.,legs,[],Cable,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Cable%20Hamstring%20Curl.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Cable%20Hamstring%20Curl1.jpg,,False,False,,False,2026-04-24T07:37:22.097462+00:00,2026-05-06T04:54:44.560022+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Cable%20Hamstring%20Curl.mp4,,storage-sync,[],[],[],[]
20025,Cable individual glute kickbacks,Cable individual glute kickbacks exercise,Perform the Cable individual glute kickbacks with proper form.,legs,[],Cable,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Cable%20individual%20glute%20kickbacks.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Cable%20individual%20glute%20kickbacks1.jpg,,False,True,,False,2026-04-24T07:37:22.333793+00:00,2026-05-06T10:39:53.912561+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Cable%20individual%20glute%20kickbacks.mp4,,storage-sync,[],[],[],[]
20027,cable pull through,cable pull through exercise,Perform the cable pull through with proper form.,legs,[],Cable,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/cable%20pull%20through.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/cable%20pull%20through.jpg,,False,False,,False,2026-04-24T07:37:22.577289+00:00,2026-05-06T04:54:44.557534+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/cable%20pull%20through.mp4,,storage-sync,[],[],[],[]
20029,Cable Single Leg Deadlift,Cable Single Leg Deadlift exercise,Perform the Cable Single Leg Deadlift with proper form.,legs,[],Cable,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Cable%20Single%20Leg%20Deadlift.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Cable%20Single%20Leg%20Deadlift1.jpg,,False,True,,False,2026-04-24T07:37:22.810741+00:00,2026-05-06T10:39:53.912561+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Cable%20Single%20Leg%20Deadlift.mp4,,storage-sync,[],[],[],[]
20031,Cable Split Squat,Cable Split Squat exercise,Perform the Cable Split Squat with proper form.,legs,[],Cable,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Cable%20Split%20Squat.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Cable%20Split%20Squat1.jpg,,False,True,,False,2026-04-24T07:37:23.104415+00:00,2026-05-06T10:39:53.912561+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Cable%20Split%20Squat.mp4,,storage-sync,[],[],[],[]
20033,Calf raise leg press machine,Calf raise leg press machine exercise,Perform the Calf raise leg press machine with proper form.,legs,[],Machine,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Calf%20raise%20leg%20press%20machine.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Calf%20raise%20leg%20press%20machine1.jpg,,False,False,,False,2026-04-24T07:37:23.342607+00:00,2026-05-06T04:54:44.836762+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Calf%20raise%20leg%20press%20machine.mp4,,storage-sync,[],[],[],[]
20035,Clamshell,Clamshell exercise,Perform the Clamshell with proper form.,legs,[],Bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Clamshell.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Clamshell.jpg,,False,True,,False,2026-04-24T07:37:23.582777+00:00,2026-05-06T10:39:53.912561+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Clamshell.mp4,,storage-sync,[],[],[],[]
20037,Dumbbell Feet Elevated Glute Bridge,Dumbbell Feet Elevated Glute Bridge exercise,Perform the Dumbbell Feet Elevated Glute Bridge with proper form.,legs,[],Dumbbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Dumbbell%20Feet%20Elevated%20Glute%20Bridge.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Dumbbell%20Feet%20Elevated%20Glute%20Bridge1.jpg,,False,False,,False,2026-04-24T07:37:23.817967+00:00,2026-05-06T04:54:45.397082+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Dumbbell%20Feet%20Elevated%20Glute%20Bridge.mp4,,storage-sync,[],[],[],[]
20039,Dumbbell Feet Elevated Single Leg Glute Bridge,Dumbbell Feet Elevated Single Leg Glute Bridge exercise,Perform the Dumbbell Feet Elevated Single Leg Glute Bridge with proper form.,legs,[],Dumbbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Dumbbell%20Feet%20Elevated%20Single%20Leg%20Glute%20Bridge.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Dumbbell%20Feet%20Elevated%20Single%20Leg%20Glute%20Bridge.jpg,,False,True,,False,2026-04-24T07:37:24.054394+00:00,2026-05-06T10:39:53.912561+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Dumbbell%20Feet%20Elevated%20Single%20Leg%20Glute%20Bridge.mp4,,storage-sync,[],[],[],[]
20041,Dumbbell Feet Elevated Staggered Glute Bridge,Dumbbell Feet Elevated Staggered Glute Bridge exercise,Perform the Dumbbell Feet Elevated Staggered Glute Bridge with proper form.,legs,[],Dumbbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Dumbbell%20Feet%20Elevated%20Staggered%20Glute%20Bridge.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Dumbbell%20Feet%20Elevated%20Staggered%20Glute%20Bridge1.jpg,,False,False,,False,2026-04-24T07:37:24.289741+00:00,2026-05-06T04:54:45.398+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Dumbbell%20Feet%20Elevated%20Staggered%20Glute%20Bridge.mp4,,storage-sync,[],[],[],[]
20044,Dumbbell Figure Four Glute Bridge,Dumbbell Figure Four Glute Bridge exercise,Perform the Dumbbell Figure Four Glute Bridge with proper form.,legs,[],Dumbbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Dumbbell%20Figure%20Four%20Glute%20Bridge.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Dumbbell%20Figure%20Four%20Glute%20Bridge1.jpg,,False,False,,False,2026-04-24T07:37:24.580705+00:00,2026-05-06T04:54:45.400385+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Dumbbell%20Figure%20Four%20Glute%20Bridge.mp4,,storage-sync,[],[],[],[]
20046,Dumbbell Figure Four Hip Thrust,Dumbbell Figure Four Hip Thrust exercise,Perform the Dumbbell Figure Four Hip Thrust with proper form.,legs,[],Dumbbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Dumbbell%20Figure%20Four%20Hip%20Thrust.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Dumbbell%20Figure%20Four%20Hip%20Thrust.jpg,,False,False,,False,2026-04-24T07:37:24.81421+00:00,2026-05-06T04:54:45.408772+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Dumbbell%20Figure%20Four%20Hip%20Thrust.mp4,,storage-sync,[],[],[],[]
20048,Dumbbell Frog Jumps,Dumbbell Frog Jumps exercise,Perform the Dumbbell Frog Jumps with proper form.,legs,[],Dumbbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Dumbbell%20Frog%20Jumps.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Dumbbell%20Frog%20Jumps.jpg,,False,False,,False,2026-04-24T07:37:25.099482+00:00,2026-05-06T04:54:45.657991+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Dumbbell%20Frog%20Jumps.mp4,,storage-sync,[],[],[],[]
20050,Dumbbell Goblet Forward Lunge,Dumbbell Goblet Forward Lunge exercise,Perform the Dumbbell Goblet Forward Lunge with proper form.,legs,[],Dumbbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Dumbbell%20Goblet%20Forward%20Lunge.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Dumbbell%20Goblet%20Forward%20Lunge1.jpg,,False,True,,False,2026-04-24T07:37:25.336464+00:00,2026-05-06T10:39:53.912561+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Dumbbell%20Goblet%20Forward%20Lunge.mp4,,storage-sync,[],[],[],[]
20052,Dumbbell Goblet Reverse Lunge,Dumbbell Goblet Reverse Lunge exercise,Perform the Dumbbell Goblet Reverse Lunge with proper form.,legs,[],Dumbbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Dumbbell%20Goblet%20Reverse%20Lunge.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Dumbbell%20Goblet%20Reverse%20Lunge1.jpg,,False,True,,False,2026-04-24T07:37:25.571284+00:00,2026-05-06T10:39:53.912561+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Dumbbell%20Goblet%20Reverse%20Lunge.mp4,,storage-sync,[],[],[],[]
20053,Dumbbell Hip Thrust (VERSION 2),Dumbbell Hip Thrust (VERSION 2) exercise,Perform the Dumbbell Hip Thrust (VERSION 2) with proper form.,legs,[],Dumbbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Dumbbell%20Hip%20Thrust%20(VERSION%202).mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Dumbbell%20Hip%20Thrust%20(VERSION%202)1.jpg,,False,False,,False,2026-04-24T07:37:25.806647+00:00,2026-04-25T05:33:39.940624+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Dumbbell%20Hip%20Thrust%20(VERSION%202).mp4,,storage-sync,[],[],[],[]
20055,Dumbbell Offset Squat,Dumbbell Offset Squat exercise,Perform the Dumbbell Offset Squat with proper form.,legs,[],Dumbbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Dumbbell%20Offset%20Squat.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Dumbbell%20Offset%20Squat.jpg,,False,False,,False,2026-04-24T07:37:26.05168+00:00,2026-04-25T05:33:40.164527+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Dumbbell%20Offset%20Squat.mp4,,storage-sync,[],[],[],[]
